151001	143.244	1297.9851
151002	143.24292	1297.9777
151003	143.25351	1297.9763
151004	143.24322	1298.0006
151005	143.23325	1297.9667
151006	143.2417	1297.9788
151007	143.24419	1297.9648
151008	143.22874	1297.978
151009	143.23796	1297.9862
151010	143.23592	1297.973
151011	143.23676	1297.969
151012	143.24493	1297.9712
151013	143.23651	1297.9684
151014	143.24818	1297.9638
151015	143.23205	1297.958
151016	143.22578	1297.9688
151017	143.22215	1297.9578
151018	143.23448	1297.9669
151019	143.24497	1297.9718
151020	143.24381	1297.978
151021	143.23707	1297.963
151022	143.2443	1297.9885
151023	143.2405	1297.9738
151024	143.23596	1297.9641
151025	143.23277	1297.9746
151026	143.22831	1297.9821
151027	143.2469	1297.9859
151028	143.24418	1297.9768
151029	143.15843	1298.0569
151030	143.16867	1298.1981
151031	143.23914	1297.8301
151032	143.49022	1297.8851
151033	143.19129	1297.9956
151034	143.20961	1298.0402
151035	143.29445	1298.0455
151036	143.15527	1297.8511
151037	143.32012	1298.0971
151038	143.15906	1297.9795
151039	143.39991	1297.8964
151040	143.2651	1297.9777
151041	143.26087	1297.9777
151042	143.2598	1297.9777
151043	143.25729	1297.9777
151044	143.35845	1297.9172
151045	143.24025	1297.9532
151046	143.30738	1298.0112
151047	143.1856	1298.0126
151048	143.25116	1298.0248
151049	143.29771	1297.9489
151050	143.24302	1297.9374
151051	143.32484	1297.9964
151052	143.19023	1297.9484
151053	143.26716	1298.0315
151054	143.21873	1297.9714
151055	143.24591	1297.9791
151056	143.31649	1297.984
151057	143.24947	1297.9252
151058	143.25662	1297.9965
151059	143.2506	1298.0095
151060	143.24025	1297.9849
151061	143.26533	1297.9679
151062	143.28457	1297.9573
151063	143.24224	1297.966
151064	143.26103	1297.9887
151065	143.22891	1297.9948
151066	143.25187	1297.9732
151067	143.29325	1297.9746
151068	143.256	1297.9382
151069	143.31135	1298.0014
151070	143.23075	1297.9814
151071	143.26505	1297.9943
151072	143.25964	1297.9871
151073	143.25773	1297.9451
151074	143.28753	1297.9872
151075	143.25283	1297.975
151076	143.26453	1297.9897
151077	143.23309	1298.0028
151078	143.28022	1297.9796
151079	143.25866	1297.9655
151080	143.25688	1297.9675
151081	143.25535	1297.9785
151082	143.23651	1298.0033
151083	143.26445	1297.9904
151084	143.24921	1297.9647
151085	143.27664	1297.9643
151086	143.25348	1297.9645
151087	143.24784	1297.991
151088	143.24579	1297.9795
151089	143.26193	1297.9886
151090	143.27574	1297.9779
151091	143.27634	1297.9693
151092	143.27195	1297.9873
151093	143.24362	1297.9992
151094	143.26111	1297.9989
151095	143.24971	1297.9858
